policy,segment,arm,estimate,ci_low,ci_high,valid,rep
thompson,1,3,0.10919323221783263,-0.0035193719357474035,0.22190583637141265,True,38
thompson,2,1,0.1282572107258512,-0.05970809560152415,0.31622251705322657,True,38
thompson,2,2,0.0020790824096519147,-0.24711540961739195,0.2512735744366958,True,38
thompson,2,3,-0.19363821877554863,-0.3920428512666957,0.004766413715598411,True,38
thompson,0,1,0.024540783485393864,-0.09323899492566144,0.14232056189644918,True,39
thompson,0,2,0.09130305760624086,-0.04897959154654388,0.2315857067590256,True,39
thompson,0,3,0.1516161841932405,0.024068183030813678,0.27916418535566734,True,39
thompson,1,1,0.14578405037946196,0.011513815046376552,0.28005428571254737,True,39
thompson,1,2,0.07533843483877997,-0.08767063281122561,0.23834750248878556,True,39
thompson,1,3,0.10876091592361771,-0.037295684437816626,0.25481751628505206,True,39
thompson,2,1,0.2863436205592142,0.11280569833779486,0.45988154278063353,True,39
thompson,2,2,0.08837451464770565,-0.12639318540867323,0.30314221470408453,True,39
thompson,2,3,-0.023351553684014967,-0.21293623591743216,0.16623312854940225,True,39
thompson,0,1,0.12601065757692562,0.01580036228311746,0.23622095287073377,True,40
thompson,0,2,0.1877366247238299,0.06143929428172118,0.3140339551659386,True,40
thompson,0,3,0.21342222538098798,0.07957464367572764,0.3472698070862483,True,40
thompson,1,1,0.16023404346298528,-0.005257545703505284,0.32572563262947585,True,40
thompson,1,2,0.12770614190643273,-0.053880593845409885,0.30929287765827534,True,40
thompson,1,3,0.05798415850122909,-0.12606225256528528,0.24203056956774346,True,40
thompson,2,1,0.3803489018736744,0.14458723908998705,0.6161105646573618,True,40
thompson,2,2,0.218310742533136,-0.03337321676943114,0.46999470183570313,True,40
thompson,2,3,0.1643397797840177,-0.09953551606264488,0.4282150756306803,True,40
thompson,0,1,0.014291317744041092,-0.11358334843882716,0.14216598392690935,True,41
thompson,0,2,0.03638634693123813,-0.1168752721292142,0.18964796599169045,True,41
thompson,0,3,0.18119820663979094,-0.004731002228146819,0.3671274155077287,True,41
thompson,1,1,0.08071656683539155,-0.07725584168915023,0.23868897535993333,True,41
thompson,1,2,-0.024705113036198535,-0.21986382818296274,0.17045360211056565,True,41
thompson,1,3,-0.14108414731387886,-0.34656790670857496,0.06439961208081724,True,41
thompson,2,1,0.11790609363950355,-0.09591008014925961,0.3317222674282667,True,41
thompson,2,2,-0.055729802013266105,-0.30550790405958594,0.19404830003305373,True,41
thompson,2,3,-0.20743512755079344,-0.49537104782069585,0.08050079271910901,True,41
thompson,0,1,0.10678305799460638,-0.0014209349272443356,0.2149870509164571,True,42
thompson,0,2,0.0836248083319041,-0.06307651321219561,0.23032612987600382,True,42
thompson,0,3,0.1110542981264604,-0.02933951030090226,0.25144810655382305,True,42
thompson,1,1,0.16643920172921198,0.042862185090608684,0.29001621836781527,True,42
thompson,1,2,0.12917898060133823,-0.03596756350577754,0.29432552470845397,True,42
thompson,1,3,0.04882015121985119,-0.11987387278248612,0.21751417522218852,True,42
thompson,2,1,0.4551938614864098,0.265888709735299,0.6444990132375206,True,42
thompson,2,2,0.40367495023984257,0.15983464983209458,0.6475152506475905,True,42
thompson,2,3,0.20725934737674892,-0.02536879134042519,0.43988748609392303,True,42
thompson,0,1,0.12093791006431732,0.018241297264492543,0.2236345228641421,True,43
thompson,0,2,0.2246668106875911,0.11178792538251558,0.3375456959926666,True,43
thompson,0,3,0.21917438109514703,0.08517663420935631,0.3531721279809378,True,43
thompson,1,1,0.14085670356817817,-0.022019186887922954,0.3037325940242793,True,43
thompson,1,2,0.13165856632295547,-0.03278078822859093,0.2960979208745019,True,43
thompson,1,3,0.09288806200820009,-0.08270611758585732,0.2684822416022575,True,43
thompson,2,1,0.23137601603935812,-0.012274022225491954,0.4750260543042082,True,43
thompson,2,2,0.062329206642656745,-0.1907953888397385,0.315453802125052,True,43
thompson,2,3,-0.0958781688988537,-0.3639809789810179,0.1722246411833105,True,43
thompson,0,1,-0.032329101091723274,-0.1821860334428697,0.11752783125942318,True,44
thompson,0,2,0.17090886289871207,0.0579841701467905,0.2838335556506336,True,44
thompson,0,3,0.18315649139988344,0.04468454336923974,0.3216284394305271,True,44
thompson,1,1,-0.024567895991844304,-0.2436417237475508,0.1945059317638622,True,44
thompson,1,2,0.05990809856781653,-0.09580319146837676,0.21561938860400984,True,44
thompson,1,3,-0.03888859827888221,-0.21891211382263664,0.1411349172648722,True,44
thompson,2,1,0.22256588553386686,-0.07041224958309716,0.5155440206508308,True,44
thompson,2,2,0.10102257867254605,-0.1043490712049264,0.3063942285500185,True,44
thompson,2,3,-0.024982234449139655,-0.2650409384773993,0.21507646957911997,True,44
thompson,0,1,0.06752393214385634,-0.06473363507053857,0.19978149935825124,True,45
thompson,0,2,0.054753423268336876,-0.11053520298757308,0.22004204952424683,True,45
thompson,0,3,0.1808251392322239,0.024692438760285568,0.33695783970416227,True,45
thompson,1,1,0.21229814664311938,0.06556598374608891,0.35903030954014986,True,45
thompson,1,2,0.11757011738370275,-0.07677026516466746,0.311910499932073,True,45
thompson,1,3,0.13346338609969158,-0.029422274065264348,0.29634904626464753,True,45
thompson,2,1,0.42899430205746825,0.1651187235780237,0.6928698805369128,True,45
thompson,2,2,0.13355974218722472,-0.1639809958925153,0.43110048026696474,True,45
thompson,2,3,0.18169289330309046,-0.11008005013378902,0.47346583673996995,True,45
thompson,0,1,0.07257337927922325,-0.044997182748248196,0.1901439413066947,True,46
thompson,0,2,0.20942307857577497,0.072689396480841,0.34615676067070894,True,46
thompson,0,3,0.09470808920717363,-0.05196147727259057,0.24137765568693784,True,46
thompson,1,1,0.16307111981484898,0.017965233362524646,0.3081770062671733,True,46
thompson,1,2,0.05778435562893149,-0.10035006176519512,0.21591877302305812,True,46
thompson,1,3,0.11227046804013374,-0.07646147514820772,0.3010024112284752,True,46
thompson,2,1,0.4232171508683561,0.17901880822236121,0.667415493514351,True,46
thompson,2,2,0.24399003050411477,-0.015055652931291463,0.503035713939521,True,46
thompson,2,3,0.010452711681373936,-0.2545387786977948,0.2754442020605427,True,46
thompson,0,1,0.15829996722355508,0.050972654770128425,0.26562727967698174,True,47
thompson,0,2,0.20205347883332697,0.07481041950664352,0.3292965381600104,True,47
thompson,0,3,0.29792290761296597,0.1839137904376128,0.41193202478831914,True,47
thompson,1,1,0.1457129190974141,-0.02426188638577964,0.31568772458060784,True,47
thompson,1,2,0.053458260500173535,-0.12871018554143476,0.2356267065417818,True,47
thompson,1,3,0.03901835378393634,-0.13011585056310454,0.20815255813097722,True,47
thompson,2,1,0.1706290473861293,-0.06869306873983727,0.4099511635120959,True,47
thompson,2,2,0.027299929849550826,-0.247051285702383,0.30165114540148463,True,47
thompson,2,3,-0.07074742082408829,-0.3141492691827998,0.17265442753462323,True,47
thompson,0,1,0.04825490220932161,-0.07267981255271078,0.16918961697135398,True,48
thompson,0,2,0.014093303480451685,-0.12919897373681674,0.1573855806977201,True,48
thompson,0,3,0.1662459783533746,0.03753284694988607,0.2949591097568631,True,48
thompson,1,1,0.19863307563847668,0.044362560399718226,0.3529035908772351,True,48
thompson,1,2,0.07353354613978241,-0.11799000549365929,0.2650570977732241,True,48
thompson,1,3,0.11475693222854261,-0.04670088639940531,0.2762147508564905,True,48
thompson,2,1,0.30781119288546716,0.076564110545254,0.5390582752256803,True,48
thompson,2,2,0.09680943116918944,-0.17643698981622663,0.3700558521546055,True,48
thompson,2,3,0.0612517780850207,-0.1847170520991654,0.3072206082692068,True,48
thompson,0,1,0.0523748016634959,-0.09610484173562875,0.20085444506262054,True,49
thompson,0,2,0.11961241838711578,-0.025763607416239925,0.2649884441904715,True,49
thompson,0,3,0.1629132020100841,0.008594577947507037,0.3172318260726612,True,49
thompson,1,1,0.2996075647247454,0.1488236172165163,0.4503915122329746,True,49
thompson,1,2,0.2727761515725948,0.1272559583481441,0.4182963447970456,True,49
thompson,1,3,0.19871305586104043,0.04325777199020145,0.35416833973187944,True,49
thompson,2,1,0.2134109695326387,-0.10097376989006598,0.5277957089553433,True,49
thompson,2,2,0.058236557365621534,-0.2528012103732584,0.36927432510450153,True,49
thompson,2,3,-0.008759066100578904,-0.32732166021239045,0.3098035280112326,True,49
thompson,0,1,0.06991113067739982,-0.03921271159701163,0.17903497295181126,True,50
thompson,0,2,0.15228309414368424,0.04281022147657573,0.2617559668107927,True,50
thompson,0,3,0.1773022269400322,0.054466571098281416,0.300137882781783,True,50
thompson,1,1,0.23808735038875956,0.12289590503718396,0.35327879574033516,True,50
thompson,1,2,0.17612035723789332,0.05501173253335585,0.2972289819424308,True,50
thompson,1,3,0.13289804159585136,-0.0140648356168111,0.2798609188085138,True,50
thompson,2,1,0.33252248104971893,0.11468594318999514,0.5503590189094427,True,50
thompson,2,2,0.11296747808077112,-0.1019962483981475,0.3279312045596897,True,50
thompson,2,3,0.1118550862044929,-0.1242336866946452,0.347943859103631,True,50
thompson,0,1,0.21507847109998296,0.14950425828098968,0.28065268391897624,True,51
thompson,0,2,0.22885986240446032,0.10875711604369068,0.34896260876523,True,51
thompson,0,3,0.2726280658646473,0.16981683291416544,0.3754392988151291,True,51
thompson,1,1,0.1308638890513409,-0.02651113830615462,0.28823891640883637,True,51
thompson,1,2,-0.08621013337472075,-0.2771589337455047,0.10473866699606324,True,51
thompson,1,3,0.06569471819394294,-0.11980949459668837,0.25119893098457424,True,51
thompson,2,1,0.46576271955134324,0.3240590415379826,0.6074663975647039,True,51
thompson,2,2,0.3116372922122122,0.05135803074278783,0.5719165536816366,True,51
thompson,2,3,0.10664025849119889,-0.07636728789331147,0.28964780487570924,True,51
thompson,0,1,0.10298686101171173,-0.02914944736821387,0.23512316939163733,True,52
thompson,0,2,0.10402916135612483,-0.04771954403442413,0.2557778667466738,True,52
thompson,0,3,0.20383534349184856,0.05983210275070616,0.34783858423299097,True,52
thompson,1,1,0.1692186145432187,0.009029826462245871,0.32940740262419155,True,52
thompson,1,2,0.16726540673320994,-0.02227917114629993,0.35680998461271984,True,52
thompson,1,3,0.07522645865217709,-0.09975573159193335,0.2502086488962875,True,52
thompson,2,1,0.1285727657948276,-0.1086002972175838,0.365745828807239,True,52
thompson,2,2,-0.029352015782808966,-0.30999602544260185,0.25129199387698387,True,52
thompson,2,3,-0.15660250205435125,-0.40630732025902516,0.09310231615032269,True,52
thompson,0,1,-0.008062678515830268,-0.1277326870299442,0.11160732999828366,True,53
thompson,0,2,0.03917591743040126,-0.10024402349515864,0.17859585835596115,True,53
thompson,0,3,0.035659335105507645,-0.12671184357733528,0.19803051378835057,True,53
thompson,1,1,0.2624506883278349,0.13689897550373173,0.38800240115193807,True,53
thompson,1,2,0.27956227077020596,0.1327775394385183,0.4263470021018936,True,53
thompson,1,3,0.2265020743771913,0.05430936670088102,0.3986947820535016,True,53
thompson,2,1,0.329740473300352,0.09102937488296939,0.5684515717177346,True,53
thompson,2,2,0.1254587962341216,-0.1422594695569917,0.3931770620252349,True,53
thompson,2,3,-0.10383703930247522,-0.37100891258315305,0.1633348339782026,True,53
thompson,0,1,0.10298134896577327,-0.013956310465942118,0.21991900839748865,True,54
thompson,0,2,0.18657131070503663,0.05534779703264869,0.31779482437742457,True,54
thompson,0,3,0.25489691477747956,0.11763559150276204,0.3921582380521971,True,54
thompson,1,1,0.2141906306781425,0.07611262053818277,0.3522686408181023,True,54
thompson,1,2,0.13609940774960455,-0.019566561420889222,0.2917653769200983,True,54
thompson,1,3,0.10108324799967786,-0.056658478330181644,0.2588249743295373,True,54
thompson,2,1,0.1806768889402527,-0.05852362102257047,0.41987739890307585,True,54
thompson,2,2,0.032308264655705236,-0.228468940160934,0.2930854694723445,True,54
thompson,2,3,-0.05245156688484571,-0.31774043245375655,0.21283729868406515,True,54
thompson,0,1,0.10115817243421257,-0.025729576525436615,0.22804592139386176,True,55
thompson,0,2,0.16588063609783468,0.03301197062361699,0.2987493015720524,True,55
thompson,0,3,0.22043103140633322,0.06764560293013358,0.3732164598825328,True,55
thompson,1,1,0.23279566712889826,0.11770385500273536,0.34788747925506114,True,55
thompson,1,2,0.19256782676391096,0.0643977879765093,0.3207378655513126,True,55
thompson,1,3,0.10741503408368208,-0.03427507731859103,0.2491051454859552,True,55
thompson,2,1,0.028626350933793353,-0.20930386023452247,0.26655656210210915,True,55
thompson,2,2,-0.3146805615661865,-0.5652758947350841,-0.06408522839728892,True,55
thompson,2,3,-0.4242479763806565,-0.6967852252991714,-0.15171072746214154,True,55
thompson,0,1,0.059489534801816124,-0.05689622555426457,0.17587529515789682,True,56
thompson,0,2,0.18518634781046855,0.07331338541345543,0.29705931020748166,True,56
thompson,0,3,0.21019854361603577,0.0908966342122654,0.3295004530198061,True,56
thompson,1,1,0.12331076991159895,-0.03982041248107532,0.2864419523042732,True,56
thompson,1,2,0.07254658877747833,-0.07262715723288474,0.2177203347878414,True,56
thompson,1,3,0.06033106235749814,-0.09533534899296528,0.21599747370796155,True,56
thompson,2,1,0.151126039445936,-0.09350810454428274,0.3957601834361547,True,56
thompson,2,2,0.06575941296234296,-0.14962834568660272,0.28114717161128866,True,56
thompson,2,3,-0.10543862233666619,-0.3374620290824373,0.12658478440910487,True,56
thompson,0,1,0.07808768063256513,-0.0384171220251555,0.19459248329028578,True,57
thompson,0,2,0.14320289247794954,0.0012988569980752485,0.28510692795782383,True,57
thompson,0,3,0.18290474910842458,0.043210871976006704,0.32259862624084246,True,57
thompson,1,1,0.23114273546329156,0.09253404004266147,0.36975143088392165,True,57
thompson,1,2,0.22185282656577446,0.054578542788764034,0.3891271103427849,True,57
thompson,1,3,0.13896767841113983,-0.01741452263185564,0.29534987945413527,True,57
thompson,2,1,0.2291732073528249,0.007653027467497686,0.4506933872381521,True,57
thompson,2,2,-0.04662202318113655,-0.29879394581351915,0.20554989945124602,True,57
thompson,2,3,-0.022707640324904965,-0.27370783571067014,0.22829255506086021,True,57
thompson,0,1,0.19103321616078991,0.10140520474076711,0.2806612275808127,True,58
thompson,0,2,0.2905796543831103,0.16079930407891163,0.42036000468730894,True,58
thompson,0,3,0.3296109641422109,0.22664337654187033,0.4325785517425515,True,58
thompson,1,1,0.20137050921470742,0.06287313173263956,0.33986788669677526,True,58
thompson,1,2,0.15624444460946668,-0.008539047142978679,0.32102793636191207,True,58
thompson,1,3,0.13842407784068148,-0.007306445919966875,0.2841546016013298,True,58
thompson,2,1,0.2625485029167259,-0.023312491523277967,0.5484094973567297,True,58
thompson,2,2,0.05814205746546009,-0.25098460728631034,0.3672687222172305,True,58
thompson,2,3,0.012864630655281964,-0.28175551389603365,0.3074847752065976,True,58
thompson,0,1,0.12362839711164993,0.008587493184544728,0.2386693010387551,True,59
thompson,0,2,0.12712466596042832,-0.01729479696163927,0.2715441288824959,True,59
thompson,0,3,0.17441028035929915,0.04422158440582186,0.30459897631277644,True,59
thompson,1,1,0.17189698505310244,0.025065821803798877,0.31872814830240603,True,59
thompson,1,2,0.10139891322457334,-0.07488268296047695,0.27768050940962363,True,59
thompson,1,3,0.11173779648226526,-0.057582902446866924,0.28105849541139744,True,59
thompson,2,1,0.3633334587023104,0.18518070794980027,0.5414862094548205,True,59
thompson,2,2,0.1565523891741714,-0.10093195295041374,0.41403673129875657,True,59
thompson,2,3,-0.0012832657045527274,-0.20023305469897323,0.19766652328986778,True,59
thompson,0,1,0.03586167819107714,-0.06601437171798616,0.13773772810014043,True,60
thompson,0,2,0.10556369321300176,-0.02500789477745162,0.23613528120345512,True,60
thompson,0,3,0.19528739677235407,0.08682607671106672,0.3037487168336414,True,60
thompson,1,1,0.1306300359272278,0.00539187741230035,0.25586819444215525,True,60
thompson,1,2,0.08977251205240265,-0.07631138871824371,0.255856412823049,True,60
thompson,1,3,0.0905253770592482,-0.039492293143428045,0.22054304726192442,True,60
thompson,2,1,0.18838114616271104,0.015205721779747883,0.3615565705456742,True,60
thompson,2,2,-0.0120205144893215,-0.2329322297959346,0.20889120081729157,True,60
thompson,2,3,-0.15433459929526167,-0.32828385998958515,0.019614661399061817,True,60
thompson,0,1,0.024510004297789916,-0.12288192776623334,0.17190193636181317,True,61
thompson,0,2,0.060851584582259664,-0.10989512941983845,0.2315982985843578,True,61
thompson,0,3,0.1236162213303193,-0.036802192502251335,0.28403463516288996,True,61
thompson,1,1,0.15311499076885912,-0.005556333939970987,0.3117863154776892,True,61
thompson,1,2,0.09986373474439052,-0.09388777881551204,0.2936152483042931,True,61
thompson,1,3,0.08349814490556294,-0.08902909895133553,0.2560253887624614,True,61
thompson,2,1,0.21358314376902338,-0.0402589462339325,0.46742523377197925,True,61
thompson,2,2,0.0002117457055765617,-0.29856304999983263,0.2989865414109858,True,61
thompson,2,3,0.025536684641972573,-0.24678972027041923,0.29786308955436436,True,61
thompson,0,1,0.20439533658470393,0.09605712947218524,0.3127335436972226,True,62
thompson,0,2,0.25153644789984836,0.10397034067382183,0.3991025551258749,True,62
thompson,0,3,0.2324566739624594,0.07434948127749294,0.3905638666474258,True,62
thompson,1,1,0.09434229766861439,-0.07989095280168627,0.26857554813891504,True,62
thompson,1,2,0.03915312081975983,-0.16855882765708347,0.24686506929660312,True,62
thompson,1,3,-0.02245089862210147,-0.23630241094396176,0.1914006136997588,True,62
thompson,2,1,0.24314378272270887,0.020171078105258644,0.4661164873401591,True,62
thompson,2,2,0.11449775164334411,-0.13567573232316113,0.3646712356098494,True,62
thompson,2,3,-0.05499657024956734,-0.33256250354125355,0.22256936304211888,True,62
thompson,0,1,0.07620006998326359,-0.0543089772484987,0.20670911721502588,True,63
thompson,0,2,0.08012418857959941,-0.05446926507762345,0.21471764223682227,True,63
thompson,0,3,0.20805477054647323,0.08226734544852668,0.33384219564441975,True,63
thompson,1,1,0.17379946156368545,0.007037095927649256,0.3405618271997216,True,63
thompson,1,2,0.18646137792874262,0.018971043410522942,0.35395171244696233,True,63
thompson,1,3,0.1778959189105383,0.020265903769824622,0.335525934051252,True,63
thompson,2,1,0.436475541053044,0.26798568808421935,0.6049653940218687,True,63
thompson,2,2,0.18065702077065615,-0.008630033667927695,0.36994407520924,True,63
thompson,2,3,0.12300556909406259,-0.04350833382708304,0.2895194720152082,True,63
thompson,0,1,0.1819015649926977,0.07868493121526857,0.2851181987701268,True,64
thompson,0,2,0.24854286466560688,0.12462365325827976,0.372462076072934,True,64
thompson,0,3,0.27773129954745085,0.13162729187928157,0.4238353072156201,True,64
thompson,1,1,0.10516406208635211,-0.04607617525154188,0.2564042994242461,True,64
thompson,1,2,0.12455393350779907,-0.04290211340211085,0.292009980417709,True,64
thompson,1,3,-0.09233621672308007,-0.28033169997901514,0.095659266532855,True,64
thompson,2,1,0.4156434679701332,0.20474877619143358,0.6265381597488328,True,64
thompson,2,2,0.19650051620332298,-0.026364781382919533,0.4193658137895655,True,64
thompson,2,3,-0.004290817057581644,-0.26383513691357907,0.25525350279841574,True,64
thompson,0,1,0.05156799895592262,-0.08633946830817266,0.1894754662200179,True,65
thompson,0,2,0.11827071484515203,0.0029073519478471227,0.23363407774245692,True,65
thompson,0,3,0.16635208596316292,0.05355064338900162,0.2791535285373242,True,65
thompson,1,1,0.1738750472851636,0.03721503066223153,0.31053506390809565,True,65
thompson,1,2,0.237922202333864,0.12387311776152424,0.3519712869062037,True,65
thompson,1,3,0.16059599355421225,0.05161157962483094,0.2695804074835936,True,65
thompson,2,1,0.15905830468597285,-0.08177892562439032,0.399895534996336,True,65
thompson,2,2,0.035261232085022076,-0.18592295291949976,0.25644541708954394,True,65
thompson,2,3,-0.05775539201212266,-0.26657605534757367,0.15106527132332837,True,65
thompson,0,1,0.17333247258419007,0.06351188290683452,0.28315306226154563,True,66
thompson,0,2,0.2165462819523848,0.10140198044659188,0.3316905834581777,True,66
thompson,0,3,0.23892814419151748,0.08559287237339458,0.3922634160096404,True,66
thompson,1,1,0.06895466459955632,-0.1137735971888856,0.2516829263879983,True,66
thompson,1,2,0.04768441081232208,-0.13691647291452455,0.2322852945391687,True,66
thompson,1,3,-0.07608862498816588,-0.2894650399574393,0.13728778998110752,True,66
thompson,2,1,0.37385799198330827,0.1726399930373592,0.5750759909292573,True,66
thompson,2,2,0.19691602658393018,-0.004078229637109493,0.3979102828049699,True,66
thompson,2,3,0.19704064727346327,-0.07081439036541048,0.464895684912337,True,66
thompson,0,1,0.08622480447866122,-0.028622774607113197,0.20107238356443563,True,67
thompson,0,2,0.1712042226136349,0.06171758443515302,0.2806908607921168,True,67
thompson,0,3,0.23263641426589662,0.11808917911987218,0.34718364941192104,True,67
thompson,1,1,0.1845922871459772,0.01765679120087338,0.351527783091081,True,67
thompson,1,2,0.1316062476195917,-0.02389647166994327,0.2871089669091267,True,67
thompson,1,3,0.130607082660276,-0.03104393105354636,0.2922580963740984,True,67
thompson,2,1,0.28935310945113435,0.039102169860604774,0.5396040490416639,True,67
thompson,2,2,0.25231788962558493,0.021546827779187844,0.48308895147198205,True,67
thompson,2,3,0.12568161567305675,-0.10591547709773688,0.35727870844385035,True,67
thompson,0,1,0.21128525247801938,0.11812336792062862,0.30444713703541015,True,68
thompson,0,2,0.2825716021047833,0.18224782203397144,0.3828953821755952,True,68
thompson,0,3,0.35477963001134816,0.2508575502630802,0.4587017097596161,True,68
thompson,1,1,0.04512959926616008,-0.1094220181296508,0.19968121666197097,True,68
thompson,1,2,-0.0007235360245219289,-0.15949591768036092,0.15804884563131705,True,68
thompson,1,3,-0.02255629525036849,-0.184487624812892,0.13937503431215503,True,68
thompson,2,1,0.3260470576867983,0.08059702650101361,0.571497088872583,True,68
thompson,2,2,0.1359390330167252,-0.11267355284465697,0.38455161887810735,True,68
thompson,2,3,0.059281375719053245,-0.1961836752049383,0.31474642664304475,True,68
thompson,0,1,0.034730830948307694,-0.08684572733730617,0.15630738923392157,True,69
thompson,0,2,0.18692074303962336,0.037846707089956216,0.33599477898929053,True,69
thompson,0,3,0.1927909560251638,0.0666639707729709,0.31891794127735673,True,69
thompson,1,1,0.1558831172253451,0.0025359616828450893,0.3092302727678451,True,69
thompson,1,2,-0.012020825595077509,-0.1954275841077316,0.1713859329175766,True,69
thompson,1,3,0.0928932278931518,-0.06636910790767123,0.25215556369397485,True,69
thompson,2,1,0.36737527143538795,0.14112849315461792,0.593622049716158,True,69
thompson,2,2,0.17008946577375722,-0.09461492655493947,0.4347938581024539,True,69
thompson,2,3,0.08830794965730378,-0.1475018915548134,0.324117790869421,True,69
thompson,0,1,0.09508140024901283,-0.026064369471806972,0.21622716996983266,True,70
thompson,0,2,0.22596775406734482,0.07494914705703928,0.3769863610776504,True,70
thompson,0,3,0.24733133830878615,0.09143479755949488,0.40322787905807744,True,70
thompson,1,1,0.2413110954279059,0.11525484906266895,0.3673673417931429,True,70
thompson,1,2,0.1115870160370018,-0.051918581185045415,0.275092613259049,True,70
thompson,1,3,0.17519887735532758,0.01998174866403918,0.330416006046616,True,70
thompson,2,1,0.2864926146015598,0.06435166271763465,0.5086335664854849,True,70
thompson,2,2,0.06733531426115348,-0.17631576166892687,0.3109863901912338,True,70
thompson,2,3,-0.0495806121749285,-0.3017597238718049,0.20259849952194792,True,70
thompson,0,1,0.0834472417773752,-0.027884967284699233,0.19477945083944964,True,71
thompson,0,2,0.13592578815534104,0.005346375458886915,0.2665052008517952,True,71
thompson,0,3,0.15587393480066014,-0.0168548379494593,0.3286027075507796,True,71
thompson,1,1,0.1225741211879579,-0.01312698434510777,0.25827522672102354,True,71
thompson,1,2,0.08408478764952329,-0.07800074567558021,0.2461703209746268,True,71
thompson,1,3,-0.07044152098702897,-0.24782651684329854,0.1069434748692406,True,71
thompson,2,1,0.24437749605277725,0.06758504141345054,0.42116995069210394,True,71
thompson,2,2,0.10749029122813122,-0.09896061461564543,0.3139411970719079,True,71
thompson,2,3,-0.21762488003591277,-0.44375527389895625,0.008505513827130717,True,71
thompson,0,1,0.004327407396029102,-0.11347080057902227,0.12212561537108048,True,72
thompson,0,2,0.08858504702016133,-0.03733213172484433,0.21450222576516698,True,72
thompson,0,3,0.14623059388549337,0.018162631406991092,0.27429855636399564,True,72
thompson,1,1,0.11613461007641511,-0.03900513165338783,0.27127435180621806,True,72
thompson,1,2,0.03129140864008917,-0.13477157337715318,0.1973543906573315,True,72
thompson,1,3,0.020764361989198225,-0.14117816433900998,0.18270688831740645,True,72
thompson,2,1,0.2833813449802647,0.1022883293513249,0.46447436060920444,True,72
thompson,2,2,0.05124973593651326,-0.15164117189100246,0.254140643764029,True,72
thompson,2,3,-0.009634910313114212,-0.2056291149652325,0.1863592943390041,True,72
thompson,0,1,0.17923006718726642,0.08075555397478545,0.2777045803997474,True,73
thompson,0,2,0.23250293127305177,0.0962724113864272,0.3687334511596764,True,73
thompson,0,3,0.25023683838238286,0.11347759463605048,0.3869960821287153,True,73
thompson,1,1,0.213421272723047,0.06392723744084311,0.3629153080052509,True,73
thompson,1,2,0.14670805839707435,-0.02746474014010486,0.32088085693425356,True,73
thompson,1,3,0.17943933478518898,-0.005465902732756406,0.36434457230313433,True,73
thompson,2,1,0.34593442242378064,0.08277756660004282,0.6090912782475184,True,73
thompson,2,2,0.21490734222328228,-0.06733746580157379,0.49715215024813836,True,73
thompson,2,3,-0.024868929951680052,-0.33296556439410907,0.28322770449074897,True,73
thompson,0,1,0.065847586223818,-0.02673940801385412,0.15843458046149012,True,74
thompson,0,2,0.12951326758000004,0.022387873266937197,0.23663866189306287,True,74
thompson,0,3,0.20189065697634,0.09297790156368749,0.31080341238899256,True,74
thompson,1,1,0.12527853614168516,0.005121845483843632,0.24543522679952667,True,74
thompson,1,2,0.06486862277055931,-0.07035052405603127,0.2000877695971499,True,74
thompson,1,3,0.0756693968828941,-0.06251924847098349,0.21385804223677168,True,74
thompson,2,1,0.15388145543952245,-0.011625255824136455,0.3193881667031814,True,74
thompson,2,2,0.003989360354212136,-0.18324869745354203,0.19122741816196628,True,74
thompson,2,3,-0.13696142849739842,-0.318985952674538,0.04506309567974118,True,74
thompson,0,1,0.06546671457288253,-0.04091332309748884,0.1718467522432539,True,75
thompson,0,2,0.1435624677461699,0.02089925057316136,0.2662256849191784,True,75
thompson,0,3,0.028088682092119108,-0.11835256036631421,0.17452992455055244,True,75
thompson,1,1,0.22926060145358,0.11416804523018047,0.3443531576769795,True,75
thompson,1,2,0.1774466410815004,0.04736283044833556,0.30753045171466525,True,75
thompson,1,3,0.24553975457687863,0.06469574729561803,0.4263837618581392,True,75
thompson,2,1,0.27286259983463423,0.07620910318821777,0.4695160964810507,True,75
thompson,2,2,0.06908367801734108,-0.1420585410298731,0.28022589706455525,True,75
thompson,2,3,-0.10376770572711219,-0.3430256168618712,0.13549020540764684,True,75
thompson,0,1,0.1020066562677497,0.009150345803442553,0.19486296673205683,True,76
thompson,0,2,0.1437135370352589,0.03469014106710096,0.2527369330034169,True,76
thompson,0,3,0.0936916552822889,-0.049986763193211436,0.23737007375778924,True,76
thompson,1,1,0.1267148612759904,0.0003360365385241537,0.25309368601345666,True,76
thompson,1,2,0.08365488487806272,-0.05850029321768441,0.22581006297380984,True,76
thompson,1,3,0.05993415200073869,-0.12337102670862,0.2432393307100974,True,76
thompson,2,1,0.2968964951115154,0.09166817988800069,0.5021248103350301,True,76
thompson,2,2,0.10980135575958566,-0.11328437520829682,0.33288708672746814,True,76
thompson,2,3,0.01490064064544641,-0.2463730170119244,0.2761742983028172,True,76
thompson,0,1,0.057463292830896545,-0.07316678593555709,0.18809337159735018,True,77
thompson,0,2,0.12069200671097266,-0.009988125591215702,0.251372139013161,True,77
thompson,0,3,0.20456584502503916,0.041692864693443826,0.3674388253566345,True,77
thompson,1,1,0.15348691717444068,0.00466187360300252,0.30231196074587885,True,77
thompson,1,2,0.10102799850851239,-0.048027203270074856,0.2500832002870996,True,77
thompson,1,3,-0.01152035221955805,-0.19028546776965116,0.16724476333053506,True,77
